"hz","epi_year","epi_week","territory","date","province","pop","n_sdb_all","n_outcome","n_success","n_delay","n_timely","n_vaccinated","n_vacc_status","against_evd","suspend_activities","n_events","fatalities","open","n_hf","n_networks","n_frequencies","road_length","n_mines","day","r_mean","r_se","r_lci","r_uci","confirmed","probable","cases","dead","nosocomial","contact","cases_prev","cases_curr","cases_wt","p_success_prev","p_success_curr","p_timely_prev","p_timely_curr","r_sdb_to_pop_prev","r_sdb_to_pop_curr","p_nosocomial_prev","p_nosocomial_curr","p_epi_link_prev","p_epi_link_curr","vcp_1w_lag0","vcp_1w_lag2","vcp_2w_lag0","vcp_2w_lag2","vcp_4w_lag0","vcp_4w_lag2","n_against_evd_1w_lag0","n_suspensions_1w_lag0","n_against_evd_1w_lag2","n_suspensions_1w_lag2","n_against_evd_2w_lag0","n_suspensions_2w_lag0","n_against_evd_2w_lag2","n_suspensions_2w_lag2","n_against_evd_4w_lag0","n_suspensions_4w_lag0","n_against_evd_4w_lag2","n_suspensions_4w_lag2","rate_events_1w_lag0","rate_fatalities_1w_lag0","rate_events_1w_lag2","rate_fatalities_1w_lag2","rate_events_2w_lag0","rate_fatalities_2w_lag0","rate_events_2w_lag2","rate_fatalities_2w_lag2","rate_events_4w_lag0","rate_fatalities_4w_lag0","rate_events_4w_lag2","rate_fatalities_4w_lag2","etc_open","etc_open_1w_lag0","etc_open_1w_lag0_cat","etc_open_1w_lag2","etc_open_1w_lag2_cat","etc_open_2w_lag0","etc_open_2w_lag0_cat","etc_open_2w_lag2","etc_open_2w_lag2_cat","etc_open_4w_lag0","etc_open_4w_lag0_cat","etc_open_4w_lag2","etc_open_4w_lag2_cat","rate_hf","rate_road_length","rate_mines","p_success_prev_cat","p_success_curr_cat","p_timely_prev_cat","p_timely_curr_cat","r_sdb_to_pop_prev_cat","r_sdb_to_pop_curr_cat","p_nosocomial_prev_cat","p_nosocomial_curr_cat","p_epi_link_prev_cat","p_epi_link_curr_cat","vcp_1w_lag0_cat","vcp_1w_lag2_cat","vcp_2w_lag0_cat","vcp_2w_lag2_cat","vcp_4w_lag0_cat","vcp_4w_lag2_cat","n_against_evd_1w_lag0_cat","n_against_evd_1w_lag2_cat","n_against_evd_2w_lag0_cat","n_against_evd_2w_lag2_cat","n_against_evd_4w_lag0_cat","n_against_evd_4w_lag2_cat","n_suspensions_1w_lag0_cat","n_suspensions_1w_lag2_cat","n_suspensions_2w_lag0_cat","n_suspensions_2w_lag2_cat","n_suspensions_4w_lag0_cat","n_suspensions_4w_lag2_cat","rate_events_1w_lag0_cat","rate_events_1w_lag2_cat","rate_events_2w_lag0_cat","rate_events_2w_lag2_cat","rate_events_4w_lag0_cat","rate_events_4w_lag2_cat","rate_fatalities_1w_lag0_cat","rate_fatalities_1w_lag2_cat","rate_fatalities_2w_lag0_cat","rate_fatalities_2w_lag2_cat","rate_fatalities_4w_lag0_cat","rate_fatalities_4w_lag2_cat","n_networks_cat","n_frequencies_cat","rate_hf_cat","rate_road_length_cat","rate_mines_cat","ln_r_mean","p_curr"
"Beni",2018,42,"Beni",2018-10-22,"North Kivu",408065,24,3,3,24,0,8,28,0,0,8,27,NA,276,4,17,87.436663796,41,78,0.711138890546732,0.153840555770054,0.428571428571429,1.025,28,0,28,24,1,13,42,46,9.38083151964686,0,0.714285714285714,0,0,1.83794248465318,6.24900444782081,0.166666666666667,0.0217391304347826,0.642857142857143,0.434782608695652,0.727272727272727,0,0.577617328519856,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.96047198363006,6.61659294475145,0.490117995907515,1.47035398772254,3.4308259713526,6.86165194270521,1.22529498976879,1.7154129856763,4.65612096112139,8.57706492838151,3.18576697339885,6.37153394679769,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,"< 0.25","0.50 to 0.74","< 1.00","< 1.00","0.01 to 1.99",">= 6.00","> 0%","> 0%","33 to 66%","33 to 66%","50 to 74%","< 25%","50 to 74%","< 25%","25 to 49%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.340887522902262,0.522727272727273
"Beni",2018,43,"Beni",2018-10-29,"North Kivu",408065,28,9,7,28,0,1,15,0,0,3,2,NA,276,4,17,87.436663796,41,85,0.729719321966941,0.17315993702155,0.444444444444444,1.11111111111111,17,0,17,15,2,8,38,45,9.1104335791443,0.285714285714286,0.833333333333333,0,0,4.53359146214451,6.37153394679769,0.105263157894737,0.0666666666666667,0.526315789473684,0.466666666666667,0.32258064516129,0,0.638297872340425,0,0.447761194029851,0.0858369098712446,0,0,0,0,0,0,0,0,0,0,0,0,0.735176993861272,0.490117995907515,1.47035398772254,0.245058997953757,2.69564897749133,7.10671094065896,1.96047198363006,1.7154129856763,4.65612096112139,8.82212392633527,3.67588496930636,6.37153394679769,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,"0.25 to 0.49",">= 0.75","< 1.00","< 1.00","4.00 to 5.99",">= 6.00","> 0%","> 0%","33 to 66%","33 to 66%","25 to 49%","< 25%","50 to 74%","< 25%","25 to 49%","< 25%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.315095309231353,0.542168674698795
"Beni",2018,44,"Beni",2018-11-05,"North Kivu",408065,24,6,3,23,0,1,16,0,0,5,10,NA,276,4,17,87.436663796,41,92,0.675612967120115,0.211029645944306,0.333333333333333,1.08333333333333,17,0,17,13,2,9,46,34,8.94427190999916,0.714285714285714,0.666666666666667,0,0,6.24900444782081,6.37153394679769,0.0217391304347826,0.117647058823529,0.434782608695652,0.5,0.307692307692308,0.727272727272727,0.31496062992126,0.577617328519856,0.495049504950495,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.22529498976879,2.45058997953757,1.96047198363006,6.61659294475145,1.96047198363006,2.94070797544509,3.4308259713526,6.86165194270521,5.39129795498266,9.80235991815029,4.65612096112139,8.57706492838151,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,"0.50 to 0.74","0.50 to 0.74","< 1.00","< 1.00",">= 6.00",">= 6.00","> 0%","> 0%","33 to 66%","33 to 66%","25 to 49%","50 to 74%","25 to 49%","50 to 74%","25 to 49%","25 to 49%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.392134900745243,0.425
"Beni",2018,45,"Beni",2018-11-12,"North Kivu",408065,28,7,7,19,0,3,12,0,0,5,6,NA,276,4,17,87.436663796,41,99,0.613874327779491,0.161393618972171,0.333333333333333,0.933333333333333,12,0,12,10,0,9,45,29,8.60232526704263,0.833333333333333,0.769230769230769,0,0,6.37153394679769,6.37153394679769,0.0666666666666667,0.0689655172413793,0.466666666666667,0.620689655172414,0.689655172413793,0.32258064516129,0.526315789473684,0.638297872340425,0.599078341013825,0.447761194029851,0,0,0,0,0,0,0,0,0,0,0,0,1.22529498976879,1.47035398772254,0.735176993861272,0.490117995907515,2.45058997953757,3.92094396726012,2.69564897749133,7.10671094065896,5.1462389570289,11.0276549079191,4.65612096112139,8.82212392633527,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","> 0%","> 0%","33 to 66%","33 to 66%","50 to 74%","25 to 49%","50 to 74%","50 to 74%","50 to 74%","25 to 49%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.487965049667936,0.391891891891892
"Beni",2018,46,"Beni",2018-11-19,"North Kivu",408065,18,8,7,3,0,2,15,0,0,4,66,NA,276,4,17,87.436663796,41,106,0.592368745408936,0.184429687444721,0.272727272727273,0.95681818181818,14,0,14,13,0,10,34,26,7.74596669241483,0.666666666666667,0.933333333333333,0,0,6.37153394679769,5.63635695293642,0.117647058823529,0,0.5,0.730769230769231,0.506329113924051,0.307692307692308,0.602409638554217,0.31496062992126,0.477815699658703,0.495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0.98023599181503,16.173893864948,1.22529498976879,2.45058997953757,2.20553098158382,17.6442478526705,1.96047198363006,2.94070797544509,4.16600296521387,20.5849558281156,5.39129795498266,9.80235991815029,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,"0.50 to 0.74",">= 0.75","< 1.00","< 1.00",">= 6.00","4.00 to 5.99","> 0%","0%","33 to 66%","> 66%","50 to 74%","25 to 49%","50 to 74%","25 to 49%","25 to 49%","25 to 49%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 10.0","0.1 to 9.9",">= 10.0","0.1 to 9.9",">= 10.0","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.523625957249496,0.433333333333333
"Beni",2018,47,"Beni",2018-11-26,"North Kivu",408065,30,26,21,21,4,1,6,0,0,2,2,NA,276,4,17,87.436663796,41,113,0.495904861326944,0.162643492988878,0.181818181818182,0.818181818181818,8,0,8,5,1,3,29,22,7.14142842854285,0.769230769230769,0.823529411764706,0,0.166666666666667,6.37153394679769,5.88141595089018,0.0689655172413793,0.0454545454545455,0.620689655172414,0.590909090909091,0.571428571428572,0.689655172413793,0.526315789473684,0.526315789473684,0.526315789473684,0.599078341013825,0,0,0,0,0,0,0,0,0,0,0,0,0.490117995907515,0.490117995907515,1.22529498976879,1.47035398772254,1.47035398772254,16.6640118608555,2.45058997953757,3.92094396726012,3.92094396726012,20.5849558281156,5.1462389570289,11.0276549079191,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00","4.00 to 5.99","> 0%","> 0%","33 to 66%","33 to 66%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.701371182496291,0.431372549019608
"Beni",2018,48,"Beni",2018-12-03,"North Kivu",408065,32,32,32,26,20,3,10,0,0,3,0,NA,276,4,17,87.436663796,41,120,0.439131941419634,0.231526547977051,0,0.92083333333333,10,0,10,10,0,4,26,18,6.6332495807108,0.933333333333333,0.913793103448276,0,0.51063829787234,5.63635695293642,7.59682893656648,0,0.0555555555555556,0.730769230769231,0.388888888888889,0.740740740740741,0.506329113924051,0.689655172413793,0.602409638554217,0.638297872340425,0.477815699658703,0,0,0,0,0,0,0,0,0,0,0,0,0.735176993861272,0,0.98023599181503,16.173893864948,1.22529498976879,0.490117995907515,2.20553098158382,17.6442478526705,3.4308259713526,18.134365848578,4.16600296521387,20.5849558281156,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00","4.00 to 5.99",">= 6.00","0%","> 0%","> 66%","33 to 66%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","25 to 49%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0",">= 10.0","0.1 to 9.9",">= 10.0",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.822955361132219,0.409090909090909
"Beni",2018,49,"Beni",2018-12-10,"North Kivu",408065,44,43,42,42,39,0,5,0,0,14,54,NA,276,4,17,87.436663796,41,127,0.416287749256873,0.237648803716357,0,0.904999999999995,5,0,5,3,0,0,22,15,6.08276253029822,0.823529411764706,0.986666666666667,0.166666666666667,0.867647058823529,5.88141595089018,9.31224192224278,0.0454545454545455,0,0.590909090909091,0.266666666666667,0,0.571428571428572,0.625,0.526315789473684,0.571428571428572,0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,3.4308259713526,13.2331858895029,0.490117995907515,0.490117995907515,4.16600296521387,13.2331858895029,1.47035398772254,16.6640118608555,5.63635695293642,29.8971977503584,3.92094396726012,20.5849558281156,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00","4.00 to 5.99",">= 6.00","> 0%","0%","33 to 66%","<33%","< 25%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9",">= 10.0","0.1 to 9.9",">= 10.0",">= 10.0",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.876378552894074,0.405405405405405
"Beni",2018,50,"Beni",2018-12-17,"North Kivu",408065,30,28,25,25,18,1,5,0,0,3,1,NA,276,4,17,87.436663796,41,134,0.485389068095195,0.284933983142585,0,1,4,0,4,3,0,1,18,9,5.19615242270663,0.913793103448276,0.943661971830986,0.51063829787234,0.850746268656716,7.59682893656648,9.06718292428902,0.0555555555555556,0,0.388888888888889,0.111111111111111,0.625,0.740740740740741,0.425531914893617,0.689655172413793,0.613496932515337,0.638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0.735176993861272,0.245058997953757,0.735176993861272,0,4.16600296521387,13.4782448874567,1.22529498976879,0.490117995907515,5.39129795498266,13.9683628833642,3.4308259713526,18.134365848578,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","> 0%","0%","33 to 66%","<33%","50 to 74%","50 to 74%","25 to 49%","50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0",">= 10.0","0.1 to 9.9",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",-0.722804507378776,0.333333333333333
"Beni",2018,51,"Beni",2018-12-24,"North Kivu",408065,29,29,23,28,25,0,3,0,0,7,17,NA,276,4,17,87.436663796,41,141,1.01735425545138,0.598912675425701,0,2.5,4,0,4,3,0,1,15,8,4.79583152331272,0.986666666666667,0.842105263157895,0.867647058823529,0.811320754716981,9.31224192224278,7.22924043963584,0,0,0.266666666666667,0.25,0,0,0.487804878048781,0.625,0.583941605839416,0.571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,1.7154129856763,4.16600296521387,3.4308259713526,13.2331858895029,2.45058997953757,4.41106196316763,4.16600296521387,13.2331858895029,6.61659294475145,17.6442478526705,5.63635695293642,29.8971977503584,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","<33%","< 25%","< 25%","25 to 49%","50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0.1 to 9.9",">= 10.0","0.1 to 9.9",">= 10.0",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",0.0172053901894685,0.347826086956522
"Beni",2018,52,"Beni",2018-12-31,"North Kivu",408065,24,21,15,18,15,2,4,1,0,4,3,NA,276,4,17,87.436663796,41,148,2.21822929293856,1.23055781867013,0,5,2,0,2,1,0,0,9,6,3.87298334620742,0.943661971830986,0.76,0.850746268656716,0.869565217391304,9.06718292428902,6.49406344577457,0,0,0.111111111111111,0.166666666666667,0.869565217391304,0.625,0.727272727272727,0.425531914893617,0.588235294117647,0.613496932515337,1,0,0,0,1,0,0,0,1,0,0,0,0.98023599181503,0.735176993861272,0.735176993861272,0.245058997953757,2.69564897749133,4.90117995907515,4.16600296521387,13.4782448874567,6.86165194270521,18.3794248465318,5.39129795498266,13.9683628833642,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","<33%",">= 75%","50 to 74%","50 to 74%","25 to 49%","50 to 74%","50 to 74%","1","0","1","0","1","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0",">= 10.0",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",0.796709261826023,0.4
"Beni",2019,1,"Beni",2019-01-07,"North Kivu",408065,35,35,26,24,21,0,2,0,0,0,0,NA,276,4,17,87.436663796,41,155,NA,NA,NA,NA,1,0,1,0,0,0,8,3,3.3166247903554,0.842105263157895,0.732142857142857,0.811320754716981,0.857142857142857,7.22924043963584,7.22924043963584,0,0,0.25,0,0,0,0.769230769230769,0.487804878048781,0.645161290322581,0.583941605839416,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7154129856763,4.16600296521387,0.98023599181503,0.735176993861272,2.45058997953757,4.41106196316763,3.4308259713526,5.1462389570289,6.61659294475145,17.6442478526705,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75","0.50 to 0.74","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","<33%","< 25%","< 25%",">= 75%","25 to 49%","50 to 74%","50 to 74%","0","0","1","0","1","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.272727272727273
"Beni",2019,2,"Beni",2019-01-14,"North Kivu",408065,35,34,30,26,24,0,1,0,0,2,1,NA,276,4,17,87.436663796,41,162,NA,NA,NA,NA,0,0,0,0,0,0,6,1,2.64575131106459,0.76,0.811594202898551,0.869565217391304,0.9,6.49406344577457,8.57706492838151,0,0,0.166666666666667,0,0,0.869565217391304,0,0.727272727272727,0.625,0.588235294117647,0,0,1,0,0,0,1,0,1,0,1,0,0.490117995907515,0.245058997953757,0.98023599181503,0.735176993861272,0.490117995907515,0.245058997953757,2.69564897749133,4.90117995907515,3.18576697339885,5.1462389570289,6.86165194270521,18.3794248465318,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","<33%","< 25%",">= 75%","< 25%","50 to 74%","50 to 74%","50 to 74%","0","1","0","1","1","1","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.142857142857143
"Beni",2019,3,"Beni",2019-01-21,"North Kivu",408065,28,28,19,26,24,0,0,0,0,0,0,NA,276,4,17,87.436663796,41,169,NA,NA,NA,NA,1,0,1,1,0,1,3,1,2,0.732142857142857,0.790322580645161,0.857142857142857,0.923076923076923,7.22924043963584,7.71935843554336,0,0,0,1,NA,0,0,0.769230769230769,0.727272727272727,0.645161290322581,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.490117995907515,0.245058997953757,0.98023599181503,0.735176993861272,1.47035398772254,0.98023599181503,3.4308259713526,5.1462389570289,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,"0.50 to 0.74",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","> 66%",NA,"< 25%","< 25%",">= 75%","50 to 74%","50 to 74%","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.25
"Beni",2019,4,"Beni",2019-01-28,"North Kivu",408065,38,38,31,24,23,1,6,0,0,4,1,NA,276,4,17,87.436663796,41,176,NA,NA,NA,NA,7,0,7,7,0,7,1,8,3,0.811594202898551,0.757575757575758,0.9,0.94,8.57706492838151,8.08694693247399,0,0,0,1,0.571428571428572,0,0.571428571428572,0,0.454545454545454,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0.98023599181503,0.245058997953757,0.490117995907515,0.245058997953757,0.98023599181503,0.245058997953757,0.490117995907515,0.245058997953757,1.47035398772254,0.490117995907515,3.18576697339885,5.1462389570289,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","<33%","> 66%","50 to 74%","< 25%","50 to 74%","< 25%","25 to 49%","50 to 74%","0","0","0","0","0","1","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.888888888888889
"Beni",2019,5,"Beni",2019-02-04,"North Kivu",408065,28,28,19,25,25,0,0,0,0,6,26,NA,276,4,17,87.436663796,41,183,NA,NA,NA,NA,0,0,0,0,0,0,1,7,2.82842712474619,0.790322580645161,0.757575757575758,0.923076923076923,0.979591836734694,7.71935843554336,8.08694693247399,0,0,1,1,NA,NA,0.571428571428572,0,0.526315789473684,0.727272727272727,0,0,0,0,0,0,0,0,0,0,1,0,1.47035398772254,6.37153394679769,0,0,2.45058997953757,6.61659294475145,0.490117995907515,0.245058997953757,2.94070797544509,6.86165194270521,1.47035398772254,0.98023599181503,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75",">= 0.75","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","> 66%","> 66%",NA,NA,"50 to 74%","< 25%","50 to 74%","50 to 74%","0","0","0","0","0","1","0","0","0","0","0","0","0.1 to 4.9","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 9.9","0","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.875
"Beni",2019,6,"Beni",2019-02-11,"North Kivu",408065,32,14,10,19,17,0,1,0,0,11,19,NA,276,4,17,87.436663796,41,190,NA,NA,NA,NA,1,0,1,0,0,0,8,1,3,0.757575757575758,0.69047619047619,0.94,0.954545454545455,8.08694693247399,7.35176993861272,0,0,1,0,0,0.571428571428572,0,0.571428571428572,0.526315789473684,0.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,2.69564897749133,4.65612096112139,0.98023599181503,0.245058997953757,4.16600296521387,11.0276549079191,0.98023599181503,0.245058997953757,5.1462389570289,11.2727139058728,1.47035398772254,0.490117995907515,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75","0.50 to 0.74","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","> 66%","<33%","< 25%","50 to 74%","< 25%","50 to 74%","50 to 74%","25 to 49%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9",">= 10.0","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.111111111111111
"Beni",2019,7,"Beni",2019-02-18,"North Kivu",408065,23,11,3,17,17,1,2,0,0,6,7,NA,276,4,17,87.436663796,41,197,NA,NA,NA,NA,1,0,1,1,0,1,7,2,3,0.757575757575758,0.52,0.979591836734694,0.944444444444444,8.08694693247399,6.73912244372833,0,0,1,0.5,0.869565217391304,NA,0.769230769230769,0.571428571428572,0.655737704918033,0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,1.47035398772254,1.7154129856763,1.47035398772254,6.37153394679769,4.16600296521387,6.37153394679769,2.45058997953757,6.61659294475145,6.61659294475145,12.9881268915491,2.94070797544509,6.86165194270521,1,1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",1,"yes",67.636283435237,21.4271412142673,10.0474189161041,">= 0.75","0.50 to 0.74","< 1.00","< 1.00",">= 6.00",">= 6.00","0%","0%","> 66%","33 to 66%",">= 75%",NA,">= 75%","50 to 74%","50 to 74%","50 to 74%","0","0","0","0","0","0","0","0","0","0","0","0","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9","0.1 to 4.9",">= 5.0","0.1 to 4.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9","0.1 to 9.9",">= 10.0","0.1 to 9.9","4 networks","10-19 frequencies",">= 50.0","< 200 Km","some mining",NA,0.222222222222222
